,episodes,baseline,ddqn,ppo
13514,13514,-0.39999999999999997,2.265347033680005,2.0858508740357915
13515,13515,-0.39999999999999997,2.265347033680005,2.1028223401881907
13516,13516,-0.39999999999999997,2.288272419735403,2.1216457177079078
13517,13517,-0.39999999999999997,2.3118790363365904,2.182565744546662
13518,13518,-0.39999999999999997,2.3037050148690312,2.192796949038813
13519,13519,-0.39999999999999997,2.342534938433373,2.186624121413495
13520,13520,-0.39999999999999997,2.342534938433373,2.2137559350026867
13521,13521,-0.39999999999999997,2.3380125023036773,2.211341127854095
13522,13522,-0.39999999999999997,2.3646317393494782,2.1405973530326126
13523,13523,-0.39999999999999997,2.3590383536177195,2.156968234120696
13524,13524,-0.39999999999999997,2.397622744697162,2.12437989667812
13525,13525,-0.39999999999999997,2.4218911319701437,2.118190876337841
13526,13526,-0.39999999999999997,2.4247602976551375,2.1510090068909364
13527,13527,-0.39999999999999997,2.3718402692250327,2.1184454830382244
13528,13528,-0.39999999999999997,2.3477202993757036,2.0528181664798733
13529,13529,-0.39999999999999997,2.3659893073856626,2.081498551456158
13530,13530,-0.39999999999999997,2.396694521572439,2.114276402296509
13531,13531,-0.39999999999999997,2.4292248167908923,2.167350477529867
13532,13532,-0.39999999999999997,2.43917764493608,2.1453350370079143
13533,13533,-0.39999999999999997,2.416378702367997,2.173983076064524
13534,13534,-0.39999999999999997,2.46329858974896,2.155779303239782
13535,13535,-0.39999999999999997,2.4487756674113204,2.1904488831944264
13536,13536,-0.39999999999999997,2.3997885127446335,2.1930258981998447
13537,13537,-0.39999999999999997,2.385921104471466,2.230070792746084
13538,13538,-0.39999999999999997,2.3692668383712774,2.234059496552715
13539,13539,-0.39999999999999997,2.359093589381049,2.228299347067997
13540,13540,-0.39999999999999997,2.316419323392556,2.181126789555157
13541,13541,-0.39999999999999997,2.3531662731357117,2.141897529626707
13542,13542,-0.39999999999999997,2.3475638575019606,2.18322963261274
13543,13543,-0.39999999999999997,2.351320099202927,2.178319767726983
13544,13544,-0.39999999999999997,2.3755576229759297,2.2332674949600273
13545,13545,-0.39999999999999997,2.37843642440467,2.2418223903316865
13546,13546,-0.39999999999999997,2.4212769229980307,2.268171904405194
13547,13547,-0.39999999999999997,2.4329025702234146,2.2981722808351477
13548,13548,-0.39999999999999997,2.4574134993496526,2.3100034522110926
13549,13549,-0.39999999999999997,2.4634795563029876,2.329255556915916
13550,13550,-0.39999999999999997,2.4492912486107046,2.359148669398404
13551,13551,-0.39999999999999997,2.479772372438693,2.3818029421986346
13552,13552,-0.39999999999999997,2.4529952380590676,2.3695632654166285
13553,13553,-0.39999999999999997,2.5054877859314293,2.312479742867519
13554,13554,-0.39999999999999997,2.537796181247592,2.303971375118259
13555,13555,-0.39999999999999997,2.538141131132411,2.271565721631739
13556,13556,-0.39999999999999997,2.532413259825394,2.304398639352025
13557,13557,-0.39999999999999997,2.52691699524668,2.318754365078406
13558,13558,-0.39999999999999997,2.5410967095420376,2.3346759929784273
13559,13559,-0.39999999999999997,2.5409422156308072,2.383920020651224
13560,13560,-0.39999999999999997,2.5696174300823382,2.3762687442090895
13561,13561,-0.39999999999999997,2.541118922280293,2.3784302453309807
13562,13562,-0.39999999999999997,2.540549632398031,2.3765761101716474
13563,13563,-0.39999999999999997,2.580955168264868,2.3823039814786644
13564,13564,-0.39999999999999997,2.568507620857672,2.392499482066532
13565,13565,-0.39999999999999997,2.5869089601406694,2.4288575142331745
13566,13566,-0.39999999999999997,2.657672122452198,2.4838055845256592
13567,13567,-0.39999999999999997,2.6193328538276024,2.4943763316621816
13568,13568,-0.39999999999999997,2.5728145330077647,2.5395304209038416
13569,13569,-0.39999999999999997,2.5917021181335196,2.5488603444595586
13570,13570,-0.39999999999999997,2.5836057653814932,2.5588252631514727
13571,13571,-0.39999999999999997,2.561250175018377,2.5577691108057534
13572,13572,-0.39999999999999997,2.547159837427141,2.5449004433477307
13573,13573,-0.39999999999999997,2.537671396378571,2.5349154226026123
13574,13574,-0.39999999999999997,2.5379719708573787,2.543255174634006
13575,13575,-0.39999999999999997,2.524082964429199,2.5352781312543478
13576,13576,-0.39999999999999997,2.485516974981929,2.4842860315718203
13577,13577,-0.39999999999999997,2.5101328576250683,2.4665934919246983
13578,13578,-0.39999999999999997,2.501253286084315,2.442300905128297
13579,13579,-0.39999999999999997,2.5382404531873015,2.4360873835109924
13580,13580,-0.39999999999999997,2.5565803595251744,2.4361066516281227
13581,13581,-0.39999999999999997,2.526320965253305,2.4769859037729645
13582,13582,-0.39999999999999997,2.5203668255080816,2.4782478870438815
13583,13583,-0.39999999999999997,2.5175662308224664,2.430139939533083
13584,13584,-0.39999999999999997,2.5136252615653354,2.4228745691095948
13585,13585,-0.39999999999999997,2.5076589203954773,2.4144037281414508
13586,13586,-0.39999999999999997,2.5296762174435523,2.4001688819667155
13587,13587,-0.39999999999999997,2.5353072597952857,2.4050561088595974
13588,13588,-0.39999999999999997,2.522415820861351,2.398627322946792
13589,13589,-0.39999999999999997,2.5085279197047545,2.385032262994872
13590,13590,-0.39999999999999997,2.5226657319547234,2.411333108055276
13591,13591,-0.39999999999999997,2.5658222942119506,2.3971831808285375
13592,13592,-0.39999999999999997,2.5356574468451143,2.3808365828924196
13593,13593,-0.39999999999999997,2.5223573301813498,2.371165808692449
13594,13594,-0.39999999999999997,2.4859745058578095,2.371356350221617
13595,13595,-0.39999999999999997,2.463813015838375,2.3856850756729444
13596,13596,-0.39999999999999997,2.448272128604851,2.3857814154081924
13597,13597,-0.39999999999999997,2.4684918106293456,2.3619612963949566
13598,13598,-0.39999999999999997,2.486884442615939,2.3625752587622504
13599,13599,-0.39999999999999997,2.4908844532218044,2.352451501100193
13600,13600,-0.39999999999999997,2.4711772427221272,2.29155520559819
13601,13601,-0.39999999999999997,2.424524436871476,2.2876450365096037
13602,13602,-0.39999999999999997,2.428858485543381,2.2898386685427554
13603,13603,-0.39999999999999997,2.453367433091519,2.3017703059625627
13604,13604,-0.39999999999999997,2.5057552003266634,2.3074436198824086
13605,13605,-0.39999999999999997,2.505755200326663,2.3327557727736297
13606,13606,-0.39999999999999997,2.5277727312663543,2.3448468824500543
13607,13607,-0.39999999999999997,2.5173175914978954,2.342169308344383
13608,13608,-0.39999999999999997,2.501310570871733,2.351596113369142
13609,13609,-0.39999999999999997,2.509976627614492,2.314801328690926
13610,13610,-0.39999999999999997,2.495832743777161,2.294704623925714
13611,13611,-0.39999999999999997,2.4673129072077757,2.291235344883301
13612,13612,-0.39999999999999997,2.4777493471733165,2.30973315809187
13613,13613,-0.39999999999999997,2.4607456920276505,2.2763082909112047
13614,13614,-0.39999999999999997,2.4607305143008316,2.243155374485044
13615,13615,-0.39999999999999997,2.501635257162729,2.239155416361217
13616,13616,-0.39999999999999997,2.517225364423813,2.2107584303475445
13617,13617,-0.39999999999999997,2.495847026397783,2.1822158793737
13618,13618,-0.39999999999999997,2.4711841428800994,2.1436384970886064
13619,13619,-0.39999999999999997,2.4444665502416516,2.1271893229077
13620,13620,-0.39999999999999997,2.4444665502416516,2.1128432786630076
13621,13621,-0.39999999999999997,2.4448430279659106,2.1027347294495713
13622,13622,-0.39999999999999997,2.4224723371383057,2.0985850494580376
13623,13623,-0.39999999999999997,2.422597455137343,2.069900480019634
13624,13624,-0.39999999999999997,2.4410959361886104,2.0881881739128265
13625,13625,-0.39999999999999997,2.412684241181113,2.071603183461464
13626,13626,-0.39999999999999997,2.4085149626263074,2.0370924968836785
13627,13627,-0.39999999999999997,2.4572655668347636,2.0715111708290177
13628,13628,-0.39999999999999997,2.4812993853963046,2.0991015008345477
13629,13629,-0.39999999999999997,2.517763986492584,2.1171799695549978
13630,13630,-0.39999999999999997,2.5180911733344487,2.082550447151851
13631,13631,-0.39999999999999997,2.4814108154972137,2.082792675436865
13632,13632,-0.39999999999999997,2.4673083073604922,2.0398128610594357
13633,13633,-0.39999999999999997,2.4575373752733847,2.0069446190087694
13634,13634,-0.39999999999999997,2.4164767187830734,2.019617334168706
13635,13635,-0.39999999999999997,2.4411103403614773,1.9805513473013068
13636,13636,-0.39999999999999997,2.4715913873744015,1.9745786167736328
13637,13637,-0.39999999999999997,2.4674950384665557,1.9502995996752097
13638,13638,-0.39999999999999997,2.491976085804174,1.9321667294307292
13639,13639,-0.39999999999999997,2.4593987330118217,1.9606393845894985
13640,13640,-0.39999999999999997,2.4511118968708536,1.970898193389102
13641,13641,-0.39999999999999997,2.451100140814529,2.000303730045542
13642,13642,-0.39999999999999997,2.4652695946295475,2.018391646889879
13643,13643,-0.39999999999999997,2.4713934361812555,2.0131303470082056
13644,13644,-0.39999999999999997,2.4755604837568455,2.025119630019331
13645,13645,-0.39999999999999997,2.484681699592632,2.0066413157966645
13646,13646,-0.39999999999999997,2.451685193750113,1.9926366751716913
13647,13647,-0.39999999999999997,2.4258934203815685,1.9911554999393553
13648,13648,-0.39999999999999997,2.3891428146904685,1.9565996989427648
13649,13649,-0.39999999999999997,2.3834128898011646,1.9586100647687987
13650,13650,-0.39999999999999997,2.364857507420981,1.9344261730772012
13651,13651,-0.39999999999999997,2.346688591900351,1.8976755673861019
13652,13652,-0.39999999999999997,2.336715159497128,1.8976755673861014
13653,13653,-0.39999999999999997,2.300365935011348,1.8934160150745405
13654,13654,-0.39999999999999997,2.2921730436467174,1.885881392837837
13655,13655,-0.39999999999999997,2.2998016084963906,1.885881392837837
13656,13656,-0.39999999999999997,2.3322113100076645,1.8600821522922275
13657,13657,-0.39999999999999997,2.339909449902768,1.8726823151109622
13658,13658,-0.39999999999999997,2.378845318132845,1.8769542798893937
13659,13659,-0.39999999999999997,2.425648258761635,1.8612860082080172
13660,13660,-0.39999999999999997,2.402958927634544,1.8224166608289452
13661,13661,-0.39999999999999997,2.3965234099360315,1.788425050098736
13662,13662,-0.39999999999999997,2.419748011345982,1.804435076145681
13663,13663,-0.39999999999999997,2.375582245941772,1.82522385807381
13664,13664,-0.39999999999999997,2.3833143234846075,1.815037833451942
13665,13665,-0.39999999999999997,2.360735782898216,1.760449525355949
13666,13666,-0.39999999999999997,2.2980689730487005,1.6871606958067156
13667,13667,-0.39999999999999997,2.2878887331157314,1.7031052454471984
13668,13668,-0.39999999999999997,2.3201522177814424,1.6791036788832738
13669,13669,-0.39999999999999997,2.295890814962205,1.674338307313235
13670,13670,-0.39999999999999997,2.3546366206254574,1.6643733886213212
13671,13671,-0.39999999999999997,2.387135421074611,1.660242565958239
13672,13672,-0.39999999999999997,2.376962597845183,1.683221990469982
13673,13673,-0.39999999999999997,2.4237670436445025,1.7136049616392013
13674,13674,-0.39999999999999997,2.3912676112799165,1.750879243602409
13675,13675,-0.39999999999999997,2.3586938936064916,1.7221758447387492
13676,13676,-0.39999999999999997,2.3648494174984807,1.7306155017478437
13677,13677,-0.39999999999999997,2.3283449716883355,1.7242034488061364
13678,13678,-0.39999999999999997,2.3550699031858993,1.7385116592890713
13679,13679,-0.39999999999999997,2.370568782588458,1.7403611073879575
13680,13680,-0.39999999999999997,2.387365384156358,1.7179372760358649
13681,13681,-0.39999999999999997,2.39541329205392,1.7017776879454152
13682,13682,-0.39999999999999997,2.3954132839328106,1.710795860921833
13683,13683,-0.39999999999999997,2.379702958468109,1.737221772800878
13684,13684,-0.39999999999999997,2.3551760647354527,1.7462779963324646
13685,13685,-0.39999999999999997,2.3390860922694006,1.7296494431084475
13686,13686,-0.39999999999999997,2.3272278279202436,1.739845491240426
13687,13687,-0.39999999999999997,2.3219629158228177,1.722892961228903
13688,13688,-0.39999999999999997,2.3655378707788888,1.7242644610424784
13689,13689,-0.39999999999999997,2.3655378707788888,1.7081371049674627
13690,13690,-0.39999999999999997,2.3331603949139788,1.6959326011829574
13691,13691,-0.39999999999999997,2.343329858026344,1.6774216795313968
13692,13692,-0.39999999999999997,2.3531360287622722,1.6911637254384366
13693,13693,-0.39999999999999997,2.376671030659969,1.7011227298968334
13694,13694,-0.39999999999999997,2.409660932553627,1.6961153553200006
13695,13695,-0.39999999999999997,2.425963082368678,1.6944655220611309
13696,13696,-0.39999999999999997,2.454712851108976,1.72733948833095
13697,13697,-0.39999999999999997,2.420184943437525,1.7169554569107708
13698,13698,-0.39999999999999997,2.4115555431384808,1.704769423778243
13699,13699,-0.39999999999999997,2.3646354921295507,1.7291461995914974
13700,13700,-0.39999999999999997,2.3706889486538856,1.7432425694541862
13701,13701,-0.39999999999999997,2.417341754504537,1.7329210474189032
13702,13702,-0.39999999999999997,2.44969576621145,1.7452670916203152
13703,13703,-0.39999999999999997,2.434579167633129,1.7250272115741887
13704,13704,-0.39999999999999997,2.4065942788215717,1.773933680589067
13705,13705,-0.39999999999999997,2.420675096220978,1.7514275351058937
13706,13706,-0.39999999999999997,2.394484983852757,1.731693016319741
13707,13707,-0.39999999999999997,2.4151035749078322,1.711716355275803
13708,13708,-0.39999999999999997,2.4211026035478156,1.7548290967299804
13709,13709,-0.39999999999999997,2.4169571720324283,1.8095528649192332
13710,13710,-0.39999999999999997,2.3926439581873606,1.858402644751894
13711,13711,-0.39999999999999997,2.4211014240732798,1.8153137117995073
13712,13712,-0.39999999999999997,2.419086008933954,1.8033313593990403
13713,13713,-0.39999999999999997,2.3993390593060626,1.7814725768077502
13714,13714,-0.39999999999999997,2.4238653085114983,1.7911682524240298
13715,13715,-0.39999999999999997,2.4476971592377064,1.745976593133098
13716,13716,-0.39999999999999997,2.43540150836665,1.7555068913730871
13717,13717,-0.39999999999999997,2.415163493282714,1.75735579461724
13718,13718,-0.39999999999999997,2.3927449368406535,1.7999907671948756
13719,13719,-0.39999999999999997,2.425143623127913,1.8349544113030918
13720,13720,-0.39999999999999997,2.4718113514471574,1.8524665331532315
13721,13721,-0.39999999999999997,2.475883802050941,1.838370182390987
13722,13722,-0.39999999999999997,2.4433064225860615,1.8419059000152265
13723,13723,-0.39999999999999997,2.443306389322339,1.8460860169114006
13724,13724,-0.39999999999999997,2.4061304023732415,1.83769384554544
13725,13725,-0.39999999999999997,2.391483754076284,1.8555073635369683
13726,13726,-0.39999999999999997,2.3862856668203625,1.8870480696578391
13727,13727,-0.39999999999999997,2.3375350626119062,1.8708628035723507
13728,13728,-0.39999999999999997,2.362380796665579,1.8763473398585908
13729,13729,-0.39999999999999997,2.344477108282259,1.8439154276217897
13730,13730,-0.39999999999999997,2.3118156051354286,1.8338951351515036
13731,13731,-0.39999999999999997,2.330326538367044,1.8050602145469044
13732,13732,-0.39999999999999997,2.377224836145843,1.8500571689479193
13733,13733,-0.39999999999999997,2.428292717128343,1.8384792509180934
13734,13734,-0.39999999999999997,2.4792607281581454,1.831953538172102
13735,13735,-0.39999999999999997,2.4630232341810587,1.813945410709143
13736,13736,-0.39999999999999997,2.4588056351056498,1.825873016017694
13737,13737,-0.39999999999999997,2.496358156675886,1.8454698568714272
13738,13738,-0.39999999999999997,2.457780766661501,1.8899724569113991
13739,13739,-0.39999999999999997,2.4577807666615006,1.8856712840905514
13740,13740,-0.39999999999999997,2.470232519438621,1.899749188830968
13741,13741,-0.39999999999999997,2.4333025583842898,1.8795854764558098
13742,13742,-0.39999999999999997,2.4434476735626567,1.8429484828130436
13743,13743,-0.39999999999999997,2.452255693934344,1.8630455668723414
13744,13744,-0.39999999999999997,2.437947466501998,1.8104221407552357
13745,13745,-0.39999999999999997,2.4110285984637874,1.8286774926057954
13746,13746,-0.39999999999999997,2.45008927828992,1.8163360977603404
13747,13747,-0.39999999999999997,2.454135600431742,1.7832979983146806
13748,13748,-0.39999999999999997,2.4739996577959302,1.8003449759987515
13749,13749,-0.39999999999999997,2.468003404221161,1.771398362731073
13750,13750,-0.39999999999999997,2.5009776672097894,1.781115642299297
13751,13751,-0.39999999999999997,2.470241910153446,1.7952119931124773
13752,13752,-0.39999999999999997,2.5273254255966786,1.7867239159295087
13753,13753,-0.39999999999999997,2.557671624555125,1.8175608237791792
13754,13754,-0.39999999999999997,2.5661244742989195,1.823332379866442
13755,13755,-0.39999999999999997,2.5506287198773943,1.8819786075335398
13756,13756,-0.39999999999999997,2.5304586913612117,1.8745990615655217
13757,13757,-0.39999999999999997,2.5201850808545014,1.8433080573600436
13758,13758,-0.39999999999999997,2.5141850767768896,1.8577547688333862
13759,13759,-0.39999999999999997,2.448769992968718,1.883605808186921
13760,13760,-0.39999999999999997,2.4628969936784686,1.9164634330553225
13761,13761,-0.39999999999999997,2.4694810733654737,1.9543901321891926
13762,13762,-0.39999999999999997,2.455135074104593,1.930049494334308
13763,13763,-0.39999999999999997,2.502251399116953,1.942110231113547
13764,13764,-0.39999999999999997,2.5085995974079047,1.9292118234978566
13765,13765,-0.39999999999999997,2.518887786571382,1.9526209620277803
13766,13766,-0.39999999999999997,2.553540051896633,1.9709617212845283
13767,13767,-0.39999999999999997,2.535120942583211,1.9349860447664136
13768,13768,-0.39999999999999997,2.5230787078079437,1.9424673670697614
13769,13769,-0.39999999999999997,2.5288221170601757,1.9567955764754215
13770,13770,-0.39999999999999997,2.5231591592393903,1.9851296150372417
13771,13771,-0.39999999999999997,2.536524949018036,1.9806062101140507
13772,13772,-0.39999999999999997,2.57269833708157,1.9776213234042133
13773,13773,-0.39999999999999997,2.570977382786661,1.9331335410549104
13774,13774,-0.39999999999999997,2.5891659861087315,1.9445777305294178
13775,13775,-0.39999999999999997,2.6402495155133767,1.963178554601169
13776,13776,-0.39999999999999997,2.6677785176795172,1.972231138203523
13777,13777,-0.39999999999999997,2.6696351946913164,1.9684035205738697
13778,13778,-0.39999999999999997,2.6434342613629322,1.9945514566021694
13779,13779,-0.39999999999999997,2.5910294501179525,1.9760403515539917
13780,13780,-0.39999999999999997,2.5910294456953267,1.9820269228449945
13781,13781,-0.39999999999999997,2.5748851856095563,1.9993551879685463
13782,13782,-0.39999999999999997,2.5767053441282526,1.9849436243975846
13783,13783,-0.39999999999999997,2.586108892786575,1.9965879414288674
13784,13784,-0.39999999999999997,2.5763802968565317,1.984797133659758
13785,13785,-0.39999999999999997,2.5806007749712125,1.9792843686401271
13786,13786,-0.39999999999999997,2.5764417553772803,2.0135604124314486
13787,13787,-0.39999999999999997,2.590874922776746,2.0275091792304387
13788,13788,-0.39999999999999997,2.5965367137053597,2.033469630245715
13789,13789,-0.39999999999999997,2.6482341476937115,2.033469630245715
13790,13790,-0.39999999999999997,2.686811551418793,2.075066999636746
13791,13791,-0.39999999999999997,2.6338914848456834,2.103747221780994
13792,13792,-0.39999999999999997,2.6134505736557303,2.1407689848139033
13793,13793,-0.39999999999999997,2.6385895523513345,2.1366666528255895
13794,13794,-0.39999999999999997,2.6192195640137923,2.160211180133832
13795,13795,-0.39999999999999997,2.579631542602253,2.1560198296755306
13796,13796,-0.39999999999999997,2.547054156232301,2.155797605912951
13797,13797,-0.39999999999999997,2.590041337098765,2.1576173131392897
13798,13798,-0.39999999999999997,2.5842534691509873,2.192207916925593
13799,13799,-0.39999999999999997,2.5964931459329943,2.191922544119304
13800,13800,-0.39999999999999997,2.6248029043607453,2.1917662369896442
13801,13801,-0.39999999999999997,2.5642100643638552,2.2667770785396293
13802,13802,-0.39999999999999997,2.503282334983518,2.2464310518156627
13803,13803,-0.39999999999999997,2.483746665174695,2.2829142951351415
13804,13804,-0.39999999999999997,2.5057381396867,2.255090594769235
13805,13805,-0.39999999999999997,2.5424136809431146,2.231899250195356
13806,13806,-0.39999999999999997,2.550759465309944,2.2357338119182715
13807,13807,-0.39999999999999997,2.4876759474502164,2.268095684319431
13808,13808,-0.39999999999999997,2.499677477963609,2.239875899487772
13809,13809,-0.39999999999999997,2.5037382166528097,2.2237727201312807
13810,13810,-0.39999999999999997,2.5707487731214513,2.1991418980352653
13811,13811,-0.39999999999999997,2.5603674873926514,2.255877834366798
13812,13812,-0.39999999999999997,2.533597212397734,2.2350541329557028
13813,13813,-0.39999999999999997,2.5745172744873956,2.261659907498142
13814,13814,-0.39999999999999997,2.563409900047901,2.293248798550179
13815,13815,-0.39999999999999997,2.5227825645687028,2.303172167463666
13816,13816,-0.39999999999999997,2.5309742431190396,2.2936418692236766
13817,13817,-0.39999999999999997,2.5554573994120973,2.2693403984160336
13818,13818,-0.39999999999999997,2.616586359704959,2.226705425838398
13819,13819,-0.39999999999999997,2.5598356657097994,2.185786385257312
13820,13820,-0.39999999999999997,2.545464382440958,2.159961188994363
13821,13821,-0.39999999999999997,2.5413153829977815,2.1781962355201134
13822,13822,-0.39999999999999997,2.578053385822797,2.1788101978874077
13823,13823,-0.39999999999999997,2.567811809729236,2.192054296609046
13824,13824,-0.39999999999999997,2.561961332776278,2.2434453654894737
13825,13825,-0.39999999999999997,2.5720000693849,2.242248846604194
13826,13826,-0.39999999999999997,2.5344475478146635,2.2448040877583666
13827,13827,-0.39999999999999997,2.5890262064231835,2.2446101183347507
13828,13828,-0.39999999999999997,2.5720289092536954,2.234337201239139
13829,13829,-0.39999999999999997,2.5293397576401255,2.2092694918289566
13830,13830,-0.39999999999999997,2.519241070220263,2.20922144682587
13831,13831,-0.39999999999999997,2.4764904679871282,2.1892202489246926
13832,13832,-0.39999999999999997,2.4579704610353037,2.162161426748448
13833,13833,-0.39999999999999997,2.4209277157247326,2.177959728087518
13834,13834,-0.39999999999999997,2.4069409723976394,2.171246021952616
13835,13835,-0.39999999999999997,2.4028702467618386,2.1853910277512587
13836,13836,-0.39999999999999997,2.3624939843420747,2.142511172038517
13837,13837,-0.39999999999999997,2.324941462771839,2.1125390992195823
13838,13838,-0.39999999999999997,2.363518860719665,2.090547459334604
13839,13839,-0.39999999999999997,2.369164702023001,2.093009303648519
13840,13840,-0.39999999999999997,2.36085646501694,2.09249225721367
13841,13841,-0.39999999999999997,2.3959712750714344,2.1166464161419363
13842,13842,-0.39999999999999997,2.357061076704513,2.116101527171036
13843,13843,-0.39999999999999997,2.3610611109312747,2.0960107013963882
13844,13844,-0.39999999999999997,2.395546981280025,2.0816971172693233
13845,13845,-0.39999999999999997,2.396258732878407,2.1023468913797854
13846,13846,-0.39999999999999997,2.4044375930547632,2.0898951507869454
13847,13847,-0.39999999999999997,2.418688824794762,2.141495467050228
13848,13848,-0.39999999999999997,2.4535676869321668,2.1226516139739964
13849,13849,-0.39999999999999997,2.4084841655265405,2.1409724208461993
13850,13850,-0.39999999999999997,2.365496990701306,2.125477248080937
13851,13851,-0.39999999999999997,2.404072380455817,2.143942484641297
13852,13852,-0.39999999999999997,2.3426015347281792,2.185045807017644
13853,13853,-0.39999999999999997,2.330761653705728,2.2115519561448638
13854,13854,-0.39999999999999997,2.293888560128965,2.174756776391993
13855,13855,-0.39999999999999997,2.305597668462845,2.1301256130857684
13856,13856,-0.39999999999999997,2.3072092254846632,2.1156319836708337
13857,13857,-0.39999999999999997,2.2990045904099916,2.115838106555229
13858,13858,-0.39999999999999997,2.29500460495003,2.0728508717863727
13859,13859,-0.39999999999999997,2.29967490313394,2.0648985090515155
13860,13860,-0.39999999999999997,2.267110286716072,2.0279599888500233
13861,13861,-0.39999999999999997,2.3000189263233293,2.009108466092187
13862,13862,-0.39999999999999997,2.315979919935232,1.980703884213295
13863,13863,-0.39999999999999997,2.3057836327634122,1.9561829024275628
13864,13864,-0.39999999999999997,2.2958461554777703,1.9506546560962734
13865,13865,-0.39999999999999997,2.313514084758334,1.9407388672955788
13866,13866,-0.39999999999999997,2.266615204266934,1.9691293111488832
13867,13867,-0.39999999999999997,2.295214552831622,1.9876825106380496
13868,13868,-0.39999999999999997,2.30968898942536,1.9691547614409524
13869,13869,-0.39999999999999997,2.285705919003048,1.9971634837759171
13870,13870,-0.39999999999999997,2.2550276334091586,2.0217692160930096
13871,13871,-0.39999999999999997,2.251517046083086,2.0259800083220276
13872,13872,-0.39999999999999997,2.235689703940764,2.042711935449407
13873,13873,-0.39999999999999997,2.2148381327317797,2.089899109358265
13874,13874,-0.39999999999999997,2.2207456149665594,2.0271634710935453
13875,13875,-0.39999999999999997,2.196239484084157,1.994468931355396
13876,13876,-0.39999999999999997,2.179622216943658,1.9670117720520335
13877,13877,-0.39999999999999997,2.169532091549739,1.9726909211576205
13878,13878,-0.39999999999999997,2.2058931842779215,1.919795782313881
13879,13879,-0.39999999999999997,2.1977155977643315,1.9239776195269531
13880,13880,-0.39999999999999997,2.2094976695170074,1.956513485175047
13881,13881,-0.39999999999999997,2.2561623100060983,1.947307922204852
13882,13882,-0.39999999999999997,2.2790225437738982,1.9579737668857304
13883,13883,-0.39999999999999997,2.271358441926117,1.9440212286094884
13884,13884,-0.39999999999999997,2.289598112165243,1.9455534932894512
13885,13885,-0.39999999999999997,2.2710935167788953,1.9413251574000676
13886,13886,-0.39999999999999997,2.2549206860419857,1.9237199165830898
13887,13887,-0.39999999999999997,2.2465719030454623,1.9712298341765753
13888,13888,-0.39999999999999997,2.1978434603726043,1.9528209244641845
13889,13889,-0.39999999999999997,2.154242378572462,2.0039042910438067
13890,13890,-0.39999999999999997,2.1567342447158255,1.9951306140450549
13891,13891,-0.39999999999999997,2.191053527453012,1.9439511743525304
13892,13892,-0.39999999999999997,2.225927057503172,1.9070652197022024
13893,13893,-0.39999999999999997,2.215763997904196,1.8971108470733788
13894,13894,-0.39999999999999997,2.230802112078269,1.85132600596463
13895,13895,-0.39999999999999997,2.249915161211701,1.8613260076221037
13896,13896,-0.39999999999999997,2.2965828895309452,1.8694826682415135
13897,13897,-0.39999999999999997,2.3102468048201668,1.8816023165976221
13898,13898,-0.39999999999999997,2.345337514789237,1.8790618033080346
13899,13899,-0.39999999999999997,2.393994104922444,1.8995785538968113
13900,13900,-0.39999999999999997,2.3697979768975674,1.8978781963154345
13901,13901,-0.39999999999999997,2.387337761635163,1.8327799685007407
13902,13902,-0.39999999999999997,2.401434094526032,1.858897230614422
13903,13903,-0.39999999999999997,2.4260883394943265,1.8265138130807423
13904,13904,-0.39999999999999997,2.374955359359629,1.842394848631873
13905,13905,-0.39999999999999997,2.360742331301155,1.8899288665314435
13906,13906,-0.39999999999999997,2.332088073434821,1.920926656851401
13907,13907,-0.39999999999999997,2.3519949586164333,1.9253249836396944
13908,13908,-0.39999999999999997,2.3298510778353627,1.925136470821197
13909,13909,-0.39999999999999997,2.3341349438939396,1.945215170875529
13910,13910,-0.39999999999999997,2.3014381657982357,1.9371693296313104
13911,13911,-0.39999999999999997,2.330059575495737,1.9085150600359049
13912,13912,-0.39999999999999997,2.3628432745910883,1.945502227711271
13913,13913,-0.39999999999999997,2.350325168389864,1.9515022351008833
13914,13914,-0.39999999999999997,2.3452593502002426,1.9290649750066324
13915,13915,-0.39999999999999997,2.363627513031473,1.9496967050903826
13916,13916,-0.39999999999999997,2.3250358004593608,1.992602658693043
13917,13917,-0.39999999999999997,2.300568629409972,1.9966341676985289
13918,13918,-0.39999999999999997,2.290522413814288,2.047109562514716
13919,13919,-0.39999999999999997,2.2963816447049394,2.0471095625147164
13920,13920,-0.39999999999999997,2.264085199654537,2.0288960877171847
13921,13921,-0.39999999999999997,2.2883796753010115,2.0813965377168104
13922,13922,-0.39999999999999997,2.3182355380815545,2.0996362020029666
13923,13923,-0.39999999999999997,2.3000725662416492,2.1132301857344373
13924,13924,-0.39999999999999997,2.320420711678507,2.0702312965688616
13925,13925,-0.39999999999999997,2.347682858833795,2.05521356486993
13926,13926,-0.39999999999999997,2.3802602495094876,2.00456723868978
13927,13927,-0.39999999999999997,2.335634419046155,2.029268856937126
13928,13928,-0.39999999999999997,2.3506722259059383,2.010971767647794
13929,13929,-0.39999999999999997,2.379076798917556,2.0215928378267747
13930,13930,-0.39999999999999997,2.389320401989298,2.0459809596812812
13931,13931,-0.39999999999999997,2.446385572766747,2.0459809596812817
13932,13932,-0.39999999999999997,2.4221569619313073,2.0663031831674186
13933,13933,-0.39999999999999997,2.4035579599195853,2.088988542122226
13934,13934,-0.39999999999999997,2.3892901827006865,2.075462573617522
